Date Time,Temp [°C],Wind [m/s],Price [c/kWh],hour,day_of_week,month
2023-09-12 14:00:00,19.9,4.9,1.446,14,1,9
2023-09-12 15:00:00,20.8,4.7,1.963,15,1,9
2023-09-12 16:00:00,21.1,4.6,1.901,16,1,9
2023-09-12 17:00:00,20.8,4.6,1.93,17,1,9
2023-09-12 18:00:00,20.1,5.1,1.541,18,1,9
2023-09-12 19:00:00,18.8,4.8,1.477,19,1,9
2023-09-12 20:00:00,17.4,4.4,1.257,20,1,9
2023-09-12 21:00:00,17.3,3.2,1.168,21,1,9
2023-09-12 22:00:00,17.2,3.6,1.003,22,1,9
2023-09-12 23:00:00,17.0,3.9,0.95,23,1,9
2023-09-13 00:00:00,16.9,3.2,0.894,0,2,9
2023-09-13 01:00:00,17.1,3.7,0.89,1,2,9
2023-09-13 02:00:00,17.0,3.4,0.973,2,2,9
2023-09-13 03:00:00,17.0,3.3,1.027,3,2,9
2023-09-13 04:00:00,17.1,3.3,4.822,4,2,9
2023-09-13 05:00:00,17.1,3.8,14.997,5,2,9
2023-09-13 06:00:00,16.9,3.5,20.0,6,2,9
2023-09-13 07:00:00,16.5,4.4,17.015,7,2,9
2023-09-13 08:00:00,15.5,3.7,20.006,8,2,9
2023-09-13 09:00:00,15.4,3.3,20.001,9,2,9
2023-09-13 10:00:00,14.7,3.5,15.0,10,2,9
2023-09-13 11:00:00,14.4,3.5,11.999,11,2,9
2023-09-13 12:00:00,14.9,2.8,9.223,12,2,9
2023-09-13 13:00:00,15.5,3.1,10.078,13,2,9
2023-09-13 14:00:00,15.7,2.4,18.001,14,2,9
2023-09-13 15:00:00,15.9,2.8,14.1,15,2,9
2023-09-13 16:00:00,15.9,2.6,15.24,16,2,9
2023-09-13 17:00:00,15.9,2.4,16.045,17,2,9
2023-09-13 18:00:00,15.8,1.9,4.955,18,2,9
2023-09-13 19:00:00,15.4,1.8,2.381,19,2,9
2023-09-13 20:00:00,14.7,2.2,1.459,20,2,9
2023-09-13 21:00:00,13.6,1.6,1.016,21,2,9
2023-09-13 22:00:00,12.8,1.4,1.108,22,2,9
2023-09-13 23:00:00,12.5,2.0,1.098,23,2,9
2023-09-14 00:00:00,12.0,2.4,1.075,0,3,9
2023-09-14 01:00:00,11.7,2.4,1.086,1,3,9
2023-09-14 02:00:00,11.2,2.3,1.123,2,3,9
2023-09-14 03:00:00,10.9,2.4,1.265,3,3,9
2023-09-14 04:00:00,10.3,2.0,1.521,4,3,9
2023-09-14 05:00:00,9.7,2.3,8.975,5,3,9
2023-09-14 06:00:00,8.8,1.8,15.509,6,3,9
2023-09-14 07:00:00,8.2,1.5,11.802,7,3,9
2023-09-14 08:00:00,8.3,1.8,9.682,8,3,9
2023-09-14 09:00:00,9.3,2.4,9.159,9,3,9
2023-09-14 10:00:00,10.8,2.9,9.125,10,3,9
2023-09-14 11:00:00,12.1,3.2,8.966,11,3,9
2023-09-14 12:00:00,13.4,3.9,8.814,12,3,9
2023-09-14 13:00:00,14.0,3.9,8.97,13,3,9
2023-09-14 14:00:00,14.0,4.3,9.416,14,3,9
2023-09-14 15:00:00,14.0,4.0,11.684,15,3,9
2023-09-14 16:00:00,14.1,3.6,17.301,16,3,9
2023-09-14 17:00:00,14.1,2.9,23.028,17,3,9
2023-09-14 18:00:00,14.1,2.1,18.58,18,3,9
2023-09-14 19:00:00,14.1,1.5,13.334,19,3,9
2023-09-14 20:00:00,13.5,2.4,11.414,20,3,9
2023-09-14 21:00:00,12.2,1.5,3.463,21,3,9
2023-09-14 22:00:00,8.8,0.5,12.502,22,3,9
2023-09-14 23:00:00,7.5,0.5,12.503,23,3,9
2023-09-15 00:00:00,6.3,0.5,12.501,0,4,9
2023-09-15 01:00:00,5.8,0.4,12.5,1,4,9
2023-09-15 02:00:00,5.1,0.8,12.501,2,4,9
2023-09-15 03:00:00,4.8,0.6,20.006,3,4,9
2023-09-15 04:00:00,4.6,0.4,24.98,4,4,9
2023-09-15 05:00:00,4.2,0.5,25.009,5,4,9
2023-09-15 06:00:00,4.0,0.5,21.551,6,4,9
2023-09-15 07:00:00,3.5,0.4,24.979,7,4,9
2023-09-15 08:00:00,3.8,0.3,24.999,8,4,9
2023-09-15 09:00:00,7.0,0.4,14.379,9,4,9
2023-09-15 10:00:00,9.5,0.9,7.94,10,4,9
2023-09-15 11:00:00,11.0,1.5,6.529,11,4,9
2023-09-15 12:00:00,12.1,1.9,7.135,12,4,9
2023-09-15 13:00:00,12.9,2.5,8.561,13,4,9
2023-09-15 14:00:00,13.4,2.7,3.173,14,4,9
2023-09-15 15:00:00,14.1,2.7,1.679,15,4,9
2023-09-15 16:00:00,14.7,3.2,1.555,16,4,9
2023-09-15 17:00:00,14.5,2.7,1.333,17,4,9
2023-09-15 18:00:00,14.3,2.3,1.217,18,4,9
2023-09-15 19:00:00,13.8,2.1,1.116,19,4,9
2023-09-15 20:00:00,12.6,2.3,0.893,20,4,9
2023-09-15 21:00:00,12.4,2.7,0.602,21,4,9
2023-09-15 22:00:00,12.4,2.8,0.915,22,4,9
2023-09-15 23:00:00,12.3,3.1,0.876,23,4,9
2023-09-16 00:00:00,12.4,3.4,0.851,0,5,9
2023-09-16 01:00:00,12.5,3.9,0.798,1,5,9
2023-09-16 02:00:00,12.7,4.3,0.799,2,5,9
2023-09-16 03:00:00,12.7,3.8,0.767,3,5,9
2023-09-16 04:00:00,13.1,4.2,0.915,4,5,9
2023-09-16 05:00:00,13.3,4.9,1.016,5,5,9
2023-09-16 06:00:00,13.2,4.7,1.112,6,5,9
2023-09-16 07:00:00,13.3,3.7,1.262,7,5,9
2023-09-16 08:00:00,14.0,4.3,1.303,8,5,9
2023-09-16 09:00:00,14.5,5.8,1.257,9,5,9
2023-09-16 10:00:00,14.8,6.7,1.208,10,5,9
2023-09-16 11:00:00,15.1,6.9,1.159,11,5,9
2023-09-16 12:00:00,15.5,6.6,1.178,12,5,9
2023-09-16 13:00:00,16.3,6.7,1.218,13,5,9
2023-09-16 14:00:00,16.9,7.9,1.265,14,5,9
2023-09-16 15:00:00,17.5,7.2,1.364,15,5,9
2023-09-16 16:00:00,17.7,8.6,1.427,16,5,9
2023-09-16 17:00:00,17.5,8.3,1.351,17,5,9
2023-09-16 18:00:00,16.9,6.8,1.304,18,5,9
2023-09-16 19:00:00,16.2,5.9,1.183,19,5,9
2023-09-16 20:00:00,15.5,4.5,1.036,20,5,9
2023-09-16 21:00:00,15.0,4.5,0.917,21,5,9
2023-09-16 22:00:00,14.6,4.6,1.13,22,5,9
2023-09-16 23:00:00,14.0,4.2,1.052,23,5,9
2023-09-17 00:00:00,13.8,4.5,0.993,0,6,9
2023-09-17 01:00:00,13.5,4.0,0.905,1,6,9
2023-09-17 02:00:00,13.2,3.8,0.613,2,6,9
2023-09-17 03:00:00,13.0,3.8,0.487,3,6,9
2023-09-17 04:00:00,13.1,4.6,0.247,4,6,9
2023-09-17 05:00:00,13.1,4.4,0.448,5,6,9
2023-09-17 06:00:00,13.0,4.8,0.898,6,6,9
2023-09-17 07:00:00,13.1,4.1,0.942,7,6,9
2023-09-17 08:00:00,13.2,4.8,0.938,8,6,9
2023-09-17 09:00:00,12.7,3.8,0.987,9,6,9
2023-09-17 10:00:00,10.4,4.5,0.999,10,6,9
2023-09-17 11:00:00,9.9,3.1,0.408,11,6,9
2023-09-17 12:00:00,10.5,4.2,0.43,12,6,9
2023-09-17 13:00:00,11.3,4.5,1.114,13,6,9
2023-09-17 14:00:00,12.3,5.4,1.246,14,6,9
2023-09-17 15:00:00,12.8,5.2,1.371,15,6,9
2023-09-17 16:00:00,13.2,5.4,1.481,16,6,9
2023-09-17 17:00:00,13.1,4.9,1.593,17,6,9
2023-09-17 18:00:00,13.5,4.3,1.509,18,6,9
2023-09-17 19:00:00,12.6,4.5,1.321,19,6,9
2023-09-17 20:00:00,11.2,2.6,1.223,20,6,9
2023-09-17 21:00:00,10.8,2.1,1.188,21,6,9
2023-09-17 22:00:00,9.8,1.9,0.951,22,6,9
2023-09-17 23:00:00,7.8,1.7,0.885,23,6,9
2023-09-18 00:00:00,7.7,2.2,0.864,0,0,9
2023-09-18 01:00:00,6.2,1.3,0.841,1,0,9
2023-09-18 02:00:00,4.3,0.7,0.863,2,0,9
2023-09-18 03:00:00,3.3,0.8,0.932,3,0,9
2023-09-18 04:00:00,2.7,0.8,14.517,4,0,9
2023-09-18 05:00:00,2.3,0.6,30.008,5,0,9
2023-09-18 06:00:00,1.8,0.7,18.002,6,0,9
2023-09-18 07:00:00,1.4,0.5,3.3,7,0,9
2023-09-18 08:00:00,1.5,0.4,2.914,8,0,9
2023-09-18 09:00:00,4.2,0.3,1.329,9,0,9
2023-09-18 10:00:00,7.8,0.6,0.989,10,0,9
2023-09-18 11:00:00,10.4,0.7,0.955,11,0,9
2023-09-18 12:00:00,11.8,0.9,0.89,12,0,9
2023-09-18 13:00:00,12.9,1.0,0.909,13,0,9
2023-09-18 14:00:00,13.2,1.3,0.967,14,0,9
2023-09-18 15:00:00,13.8,2.1,0.948,15,0,9
2023-09-18 16:00:00,14.0,2.6,0.859,16,0,9
2023-09-18 17:00:00,13.9,3.5,0.774,17,0,9
2023-09-18 18:00:00,13.4,3.1,0.496,18,0,9
2023-09-18 19:00:00,12.6,2.6,0.29,19,0,9
2023-09-18 20:00:00,10.9,2.1,0.042,20,0,9
2023-09-19 04:00:00,6.8,3.1,0.181,4,1,9
2023-09-19 05:00:00,6.9,2.8,0.261,5,1,9
2023-09-19 06:00:00,7.2,2.8,0.298,6,1,9
2023-09-19 07:00:00,8.2,3.7,0.292,7,1,9
2023-09-19 08:00:00,9.5,4.3,0.267,8,1,9
2023-09-19 09:00:00,10.2,4.6,0.15,9,1,9
2023-09-19 15:00:00,15.0,4.8,0.025,15,1,9
2023-09-19 16:00:00,15.6,5.0,0.025,16,1,9
2023-09-19 17:00:00,15.6,4.9,0.009,17,1,9
2023-09-19 18:00:00,15.7,5.0,0.0,18,1,9
2023-09-20 04:00:00,11.0,4.0,0.001,4,2,9
2023-09-20 05:00:00,10.2,3.0,0.206,5,2,9
2023-09-20 06:00:00,11.1,5.7,0.29,6,2,9
2023-09-20 07:00:00,11.2,6.8,0.298,7,2,9
2023-09-20 08:00:00,10.3,5.7,0.224,8,2,9
2023-09-20 09:00:00,10.7,6.3,0.054,9,2,9
2023-09-20 10:00:00,11.6,7.1,0.0,10,2,9
2023-09-20 12:00:00,13.0,8.0,0.0,12,2,9
2023-09-20 13:00:00,13.6,8.2,0.037,13,2,9
2023-09-20 14:00:00,14.4,7.8,0.289,14,2,9
2023-09-20 15:00:00,14.7,7.6,0.892,15,2,9
2023-09-20 16:00:00,15.0,7.5,0.997,16,2,9
2023-09-20 17:00:00,14.8,7.0,1.055,17,2,9
2023-09-20 18:00:00,14.2,5.0,0.918,18,2,9
2023-09-20 19:00:00,13.5,4.1,0.584,19,2,9
2023-09-20 20:00:00,12.6,3.7,0.268,20,2,9
2023-09-20 21:00:00,11.9,2.9,0.13,21,2,9
2023-09-20 22:00:00,11.7,2.9,0.059,22,2,9
2023-09-20 23:00:00,12.3,3.9,0.011,23,2,9
2023-09-21 00:00:00,12.9,4.0,0.0,0,3,9
2023-09-21 02:00:00,13.8,3.7,0.001,2,3,9
2023-09-21 03:00:00,14.8,3.8,0.059,3,3,9
2023-09-21 04:00:00,14.7,4.0,0.186,4,3,9
2023-09-21 05:00:00,15.0,4.5,0.399,5,3,9
2023-09-21 06:00:00,15.1,4.0,0.495,6,3,9
2023-09-21 07:00:00,15.2,4.5,0.317,7,3,9
2023-09-21 08:00:00,15.4,4.9,0.225,8,3,9
2023-09-21 09:00:00,15.6,4.4,0.183,9,3,9
2023-09-21 10:00:00,15.9,5.2,0.175,10,3,9
2023-09-21 11:00:00,16.1,4.7,0.141,11,3,9
2023-09-21 12:00:00,17.2,5.2,0.132,12,3,9
2023-09-21 13:00:00,18.1,6.2,0.158,13,3,9
2023-09-21 14:00:00,18.7,6.1,0.185,14,3,9
2023-09-21 15:00:00,19.1,5.1,0.208,15,3,9
2023-09-21 16:00:00,19.5,4.9,0.208,16,3,9
2023-09-21 17:00:00,19.5,5.1,0.19,17,3,9
2023-09-21 18:00:00,19.3,5.0,0.143,18,3,9
2023-09-21 19:00:00,18.9,4.7,0.052,19,3,9
2023-09-22 04:00:00,15.8,3.7,0.095,4,4,9
2023-09-22 05:00:00,15.1,3.5,0.204,5,4,9
2023-09-22 06:00:00,14.9,4.4,0.304,6,4,9
2023-09-22 07:00:00,14.6,4.5,0.393,7,4,9
2023-09-22 08:00:00,14.4,4.4,0.351,8,4,9
2023-09-22 09:00:00,15.0,4.1,0.227,9,4,9
2023-09-22 10:00:00,15.9,4.3,0.219,10,4,9
2023-09-22 11:00:00,17.2,4.6,0.18,11,4,9
2023-09-22 12:00:00,18.9,5.1,0.172,12,4,9
2023-09-22 13:00:00,20.3,5.5,0.147,13,4,9
2023-09-22 14:00:00,21.4,5.6,0.129,14,4,9
2023-09-22 15:00:00,22.0,6.2,0.104,15,4,9
2023-09-22 16:00:00,21.5,5.4,0.105,16,4,9
2023-09-22 17:00:00,21.2,5.4,0.1,17,4,9
2023-09-22 18:00:00,20.2,4.6,0.058,18,4,9
2023-09-22 19:00:00,19.4,4.2,0.006,19,4,9
2023-09-22 20:00:00,18.7,4.2,0.0,20,4,9
2023-09-23 01:00:00,18.3,4.7,0.0,1,5,9
2023-09-23 02:00:00,18.1,4.1,0.001,2,5,9
2023-09-23 03:00:00,17.9,3.6,0.028,3,5,9
2023-09-23 04:00:00,17.9,3.5,0.023,4,5,9
2023-09-23 05:00:00,17.7,3.4,0.1,5,5,9
2023-09-23 06:00:00,17.4,3.9,0.226,6,5,9
2023-09-23 07:00:00,16.7,4.5,0.308,7,5,9
2023-09-23 08:00:00,16.6,4.0,0.375,8,5,9
2023-09-23 09:00:00,16.1,5.4,0.38,9,5,9
2023-09-23 10:00:00,15.6,4.0,0.345,10,5,9
2023-09-23 11:00:00,15.7,4.3,0.333,11,5,9
2023-09-23 12:00:00,15.7,4.1,0.365,12,5,9
2023-09-23 13:00:00,15.9,4.0,0.459,13,5,9
2023-09-23 14:00:00,16.1,4.6,0.499,14,5,9
2023-09-23 15:00:00,15.2,4.6,0.596,15,5,9
2023-09-23 16:00:00,15.0,3.3,0.69,16,5,9
2023-09-23 17:00:00,14.6,2.9,0.613,17,5,9
2023-09-23 18:00:00,14.2,2.9,0.497,18,5,9
2023-09-23 19:00:00,13.8,2.6,0.492,19,5,9
2023-09-23 20:00:00,13.2,2.4,0.379,20,5,9
2023-09-23 21:00:00,12.5,2.2,0.269,21,5,9
2023-09-23 22:00:00,12.1,1.9,0.203,22,5,9
2023-09-23 23:00:00,11.9,1.8,0.17,23,5,9
2023-09-24 00:00:00,11.8,1.9,0.136,0,6,9
2023-09-24 01:00:00,12.8,3.5,0.104,1,6,9
2023-09-24 02:00:00,13.2,3.9,0.094,2,6,9
2023-09-24 03:00:00,13.2,3.0,0.118,3,6,9
2023-09-24 04:00:00,13.2,3.1,0.111,4,6,9
2023-09-24 05:00:00,12.9,2.9,0.182,5,6,9
2023-09-24 06:00:00,12.5,2.9,0.264,6,6,9
2023-09-24 07:00:00,12.8,3.3,0.275,7,6,9
2023-09-24 08:00:00,13.1,3.2,0.106,8,6,9
2023-09-24 09:00:00,13.2,3.1,0.085,9,6,9
2023-09-24 14:00:00,14.6,5.9,0.449,14,6,9
2023-09-24 15:00:00,14.8,5.9,0.76,15,6,9
2023-09-24 16:00:00,15.0,5.4,0.825,16,6,9
2023-09-24 17:00:00,14.8,6.3,0.788,17,6,9
2023-09-24 18:00:00,14.2,5.1,0.554,18,6,9
2023-09-24 19:00:00,13.6,5.4,0.462,19,6,9
2023-09-24 20:00:00,13.0,5.4,0.277,20,6,9
2023-09-24 21:00:00,12.7,5.1,0.147,21,6,9
2023-09-24 22:00:00,12.5,4.2,0.024,22,6,9
2023-09-25 04:00:00,7.4,1.4,0.001,4,0,9
2023-09-25 05:00:00,7.1,1.9,0.105,5,0,9
2023-09-25 06:00:00,7.2,1.8,0.188,6,0,9
2023-09-25 07:00:00,7.7,2.0,0.2,7,0,9
2023-09-25 08:00:00,7.6,1.8,0.169,8,0,9
2023-09-25 09:00:00,9.0,2.9,0.095,9,0,9
2023-09-25 10:00:00,9.9,3.6,0.011,10,0,9
2023-09-25 11:00:00,11.0,3.3,0.001,11,0,9
2023-09-25 12:00:00,12.6,5.0,0.001,12,0,9
2023-09-25 13:00:00,14.1,5.3,0.0,13,0,9
2023-09-25 14:00:00,14.9,5.2,0.0,14,0,9
2023-09-25 15:00:00,15.5,6.0,0.0,15,0,9
2023-09-25 16:00:00,15.7,5.7,0.001,16,0,9
2023-09-25 17:00:00,15.5,5.8,0.001,17,0,9
2023-09-26 04:00:00,12.2,4.7,0.075,4,1,9
2023-09-26 05:00:00,12.5,5.1,0.214,5,1,9
2023-09-26 06:00:00,12.7,5.5,0.341,6,1,9
2023-09-26 07:00:00,12.6,5.7,0.46,7,1,9
2023-09-26 08:00:00,12.5,6.0,0.49,8,1,9
2023-09-26 09:00:00,12.9,6.0,0.506,9,1,9
2023-09-26 10:00:00,13.3,5.6,0.5,10,1,9
2023-09-26 11:00:00,13.7,5.1,0.501,11,1,9
2023-09-26 12:00:00,14.0,4.7,0.519,12,1,9
