"Alkuaika UTC","Loppuaika UTC","Tuulivoiman tuotantoennuste - päivitys 15 minuutin välein"
"2023-09-05T01:45:00.000Z","2023-09-05T02:00:00.000Z","2317.9"
"2023-09-05T02:00:00.000Z","2023-09-05T02:15:00.000Z","2311.6"
"2023-09-05T02:15:00.000Z","2023-09-05T02:30:00.000Z","2483.7"
"2023-09-05T02:30:00.000Z","2023-09-05T02:45:00.000Z","2461.9"
"2023-09-05T02:45:00.000Z","2023-09-05T03:00:00.000Z","2424"
"2023-09-05T03:00:00.000Z","2023-09-05T03:15:00.000Z","2347.4"
"2023-09-05T03:15:00.000Z","2023-09-05T03:30:00.000Z","2492.7"
"2023-09-05T03:30:00.000Z","2023-09-05T03:45:00.000Z","2463.3"
"2023-09-05T03:45:00.000Z","2023-09-05T04:00:00.000Z","2412.2"
"2023-09-05T04:00:00.000Z","2023-09-05T04:15:00.000Z","2308.8"
"2023-09-05T04:15:00.000Z","2023-09-05T04:30:00.000Z","2126.3"
"2023-09-05T04:30:00.000Z","2023-09-05T04:45:00.000Z","2094.6"
"2023-09-05T04:45:00.000Z","2023-09-05T05:00:00.000Z","2044.3"
"2023-09-05T05:00:00.000Z","2023-09-05T05:15:00.000Z","1923.4"
"2023-09-05T05:15:00.000Z","2023-09-05T05:30:00.000Z","1633.7"
"2023-09-05T05:30:00.000Z","2023-09-05T05:45:00.000Z","1619.3"
"2023-09-05T05:45:00.000Z","2023-09-05T06:00:00.000Z","1596.1"
"2023-09-05T06:00:00.000Z","2023-09-05T06:15:00.000Z","1541.5"
"2023-09-05T06:15:00.000Z","2023-09-05T06:30:00.000Z","1355.2"
"2023-09-05T06:30:00.000Z","2023-09-05T06:45:00.000Z","1347.8"
"2023-09-05T06:45:00.000Z","2023-09-05T07:00:00.000Z","1334.5"
"2023-09-05T07:00:00.000Z","2023-09-05T07:15:00.000Z","1308.5"
"2023-09-05T07:15:00.000Z","2023-09-05T07:30:00.000Z","1225.2"
"2023-09-05T07:30:00.000Z","2023-09-05T07:45:00.000Z","1216.5"
"2023-09-05T07:45:00.000Z","2023-09-05T08:00:00.000Z","1203.7"
"2023-09-05T08:00:00.000Z","2023-09-05T08:15:00.000Z","1168"
"2023-09-05T08:15:00.000Z","2023-09-05T08:30:00.000Z","1103.6"
"2023-09-05T08:30:00.000Z","2023-09-05T08:45:00.000Z","1101.9"
"2023-09-05T08:45:00.000Z","2023-09-05T09:00:00.000Z","1099.6"
"2023-09-05T09:00:00.000Z","2023-09-05T09:15:00.000Z","1092.5"
"2023-09-05T09:15:00.000Z","2023-09-05T09:30:00.000Z","1079.4"
"2023-09-05T09:30:00.000Z","2023-09-05T09:45:00.000Z","1076.9"
"2023-09-05T09:45:00.000Z","2023-09-05T10:00:00.000Z","1073"
"2023-09-05T10:00:00.000Z","2023-09-05T10:15:00.000Z","1063.6"
"2023-09-05T10:15:00.000Z","2023-09-05T10:30:00.000Z","935.6"
"2023-09-05T10:30:00.000Z","2023-09-05T10:45:00.000Z","936.5"
"2023-09-05T10:45:00.000Z","2023-09-05T11:00:00.000Z","938.5"
"2023-09-05T11:00:00.000Z","2023-09-05T11:15:00.000Z","940.2"
"2023-09-05T11:15:00.000Z","2023-09-05T11:30:00.000Z","920.8"
"2023-09-05T11:30:00.000Z","2023-09-05T11:45:00.000Z","923.8"
"2023-09-05T11:45:00.000Z","2023-09-05T12:00:00.000Z","929.8"
"2023-09-05T12:00:00.000Z","2023-09-05T12:15:00.000Z","938.7"
"2023-09-05T12:15:00.000Z","2023-09-05T12:30:00.000Z","1024.5"
"2023-09-05T12:30:00.000Z","2023-09-05T12:45:00.000Z","1030"
"2023-09-05T12:45:00.000Z","2023-09-05T13:00:00.000Z","1039.9"
"2023-09-05T13:00:00.000Z","2023-09-05T13:15:00.000Z","1058.9"
"2023-09-05T13:15:00.000Z","2023-09-05T13:30:00.000Z","1292.1"
"2023-09-05T13:30:00.000Z","2023-09-05T13:45:00.000Z","1294.7"
"2023-09-05T13:45:00.000Z","2023-09-05T14:00:00.000Z","1300.3"
"2023-09-05T14:00:00.000Z","2023-09-05T14:15:00.000Z","1307.3"
"2023-09-05T14:15:00.000Z","2023-09-05T14:30:00.000Z","1594.5"
"2023-09-05T14:30:00.000Z","2023-09-05T14:45:00.000Z","1595.6"
"2023-09-05T14:45:00.000Z","2023-09-05T15:00:00.000Z","1601.2"
"2023-09-05T15:00:00.000Z","2023-09-05T15:15:00.000Z","1598"
"2023-09-05T15:15:00.000Z","2023-09-05T15:30:00.000Z","1565.6"
"2023-09-05T15:30:00.000Z","2023-09-05T15:45:00.000Z","1579.9"
"2023-09-05T15:45:00.000Z","2023-09-05T16:00:00.000Z","1607.8"
"2023-09-05T16:00:00.000Z","2023-09-05T16:15:00.000Z","1652.8"
"2023-09-05T16:15:00.000Z","2023-09-05T16:30:00.000Z","1789.7"
"2023-09-05T16:30:00.000Z","2023-09-05T16:45:00.000Z","1813"
"2023-09-05T16:45:00.000Z","2023-09-05T17:00:00.000Z","1854.9"
"2023-09-05T17:00:00.000Z","2023-09-05T17:15:00.000Z","1934.3"
"2023-09-05T17:15:00.000Z","2023-09-05T17:30:00.000Z","2311.5"
"2023-09-05T17:30:00.000Z","2023-09-05T17:45:00.000Z","2336.3"
"2023-09-05T17:45:00.000Z","2023-09-05T18:00:00.000Z","2376.5"
"2023-09-05T18:00:00.000Z","2023-09-05T18:15:00.000Z","2470"
"2023-09-05T18:15:00.000Z","2023-09-05T18:30:00.000Z","3080.6"
"2023-09-05T18:30:00.000Z","2023-09-05T18:45:00.000Z","3089.2"
"2023-09-05T18:45:00.000Z","2023-09-05T19:00:00.000Z","3103.5"
"2023-09-05T19:00:00.000Z","2023-09-05T19:15:00.000Z","3135.3"
"2023-09-05T19:15:00.000Z","2023-09-05T19:30:00.000Z","3569.6"
"2023-09-05T19:30:00.000Z","2023-09-05T19:45:00.000Z","3571.6"
"2023-09-05T19:45:00.000Z","2023-09-05T20:00:00.000Z","3563.9"
"2023-09-05T20:00:00.000Z","2023-09-05T20:15:00.000Z","3592.8"
"2023-09-05T20:15:00.000Z","2023-09-05T20:30:00.000Z","3965.1"
"2023-09-05T20:30:00.000Z","2023-09-05T20:45:00.000Z","3920.1"
"2023-09-05T20:45:00.000Z","2023-09-05T21:00:00.000Z","3850.1"
"2023-09-05T21:00:00.000Z","2023-09-05T21:15:00.000Z","3675.4"
"2023-09-05T21:15:00.000Z","2023-09-05T21:30:00.000Z","3138.2"
"2023-09-05T21:30:00.000Z","2023-09-05T21:45:00.000Z","3128.2"
"2023-09-05T21:45:00.000Z","2023-09-05T22:00:00.000Z","3113.4"
"2023-09-05T22:00:00.000Z","2023-09-05T22:15:00.000Z","3072.4"
"2023-09-05T22:15:00.000Z","2023-09-05T22:30:00.000Z","2891.5"
"2023-09-05T22:30:00.000Z","2023-09-05T22:45:00.000Z","2893.5"
"2023-09-05T22:45:00.000Z","2023-09-05T23:00:00.000Z","2897.3"
"2023-09-05T23:00:00.000Z","2023-09-05T23:15:00.000Z","2903.8"
"2023-09-05T23:15:00.000Z","2023-09-05T23:30:00.000Z","2774.6"
"2023-09-05T23:30:00.000Z","2023-09-05T23:45:00.000Z","2778.2"
"2023-09-05T23:45:00.000Z","2023-09-06T00:00:00.000Z","2784.3"
"2023-09-06T00:00:00.000Z","2023-09-06T00:15:00.000Z","2797.6"
"2023-09-06T00:15:00.000Z","2023-09-06T00:30:00.000Z","2812.2"
"2023-09-06T00:30:00.000Z","2023-09-06T00:45:00.000Z","2814.8"
"2023-09-06T00:45:00.000Z","2023-09-06T01:00:00.000Z","2819.3"
"2023-09-06T01:00:00.000Z","2023-09-06T01:15:00.000Z","2828.5"
"2023-09-06T01:15:00.000Z","2023-09-06T01:30:00.000Z","2864.8"
"2023-09-06T01:30:00.000Z","2023-09-06T01:45:00.000Z","2865.9"
"2023-09-06T01:45:00.000Z","2023-09-06T02:00:00.000Z","2870.6"
"2023-09-06T02:00:00.000Z","2023-09-06T02:15:00.000Z","2869"
"2023-09-06T02:15:00.000Z","2023-09-06T02:30:00.000Z","2845.1"
"2023-09-06T02:30:00.000Z","2023-09-06T02:45:00.000Z","2852.7"
"2023-09-06T02:45:00.000Z","2023-09-06T03:00:00.000Z","2866.8"
"2023-09-06T03:00:00.000Z","2023-09-06T03:15:00.000Z","2891.4"
"2023-09-06T03:15:00.000Z","2023-09-06T03:30:00.000Z","2875.2"
"2023-09-06T03:30:00.000Z","2023-09-06T03:45:00.000Z","2887.9"
"2023-09-06T03:45:00.000Z","2023-09-06T04:00:00.000Z","2903.2"
"2023-09-06T04:00:00.000Z","2023-09-06T04:15:00.000Z","2961.7"
"2023-09-06T04:15:00.000Z","2023-09-06T04:30:00.000Z","3387.2"
"2023-09-06T04:30:00.000Z","2023-09-06T04:45:00.000Z","3372.4"
"2023-09-06T04:45:00.000Z","2023-09-06T05:00:00.000Z","3349"
"2023-09-06T05:00:00.000Z","2023-09-06T05:15:00.000Z","3292.6"
"2023-09-06T05:15:00.000Z","2023-09-06T05:30:00.000Z","3302.5"
"2023-09-06T05:30:00.000Z","2023-09-06T05:45:00.000Z","3293.7"
"2023-09-06T05:45:00.000Z","2023-09-06T06:00:00.000Z","3278.1"
"2023-09-06T06:00:00.000Z","2023-09-06T06:15:00.000Z","3247.8"
"2023-09-06T06:15:00.000Z","2023-09-06T06:30:00.000Z","3085.1"
"2023-09-06T06:30:00.000Z","2023-09-06T06:45:00.000Z","3078.6"
"2023-09-06T06:45:00.000Z","2023-09-06T07:00:00.000Z","3065.2"
"2023-09-06T07:00:00.000Z","2023-09-06T07:15:00.000Z","3046.7"
"2023-09-06T07:15:00.000Z","2023-09-06T07:30:00.000Z","2837.5"
"2023-09-06T07:30:00.000Z","2023-09-06T07:45:00.000Z","2826.6"
"2023-09-06T07:45:00.000Z","2023-09-06T08:00:00.000Z","2807.5"
"2023-09-06T08:00:00.000Z","2023-09-06T08:15:00.000Z","2769.4"
"2023-09-06T08:15:00.000Z","2023-09-06T08:30:00.000Z","2750.6"
"2023-09-06T08:30:00.000Z","2023-09-06T08:45:00.000Z","2742.9"
"2023-09-06T08:45:00.000Z","2023-09-06T09:00:00.000Z","2728.6"
"2023-09-06T09:00:00.000Z","2023-09-06T09:15:00.000Z","2703.7"
"2023-09-06T09:15:00.000Z","2023-09-06T09:30:00.000Z","2444.6"
"2023-09-06T09:30:00.000Z","2023-09-06T09:45:00.000Z","2437.5"
"2023-09-06T09:45:00.000Z","2023-09-06T10:00:00.000Z","2425.2"
"2023-09-06T10:00:00.000Z","2023-09-06T10:15:00.000Z","2400.6"
"2023-09-06T10:15:00.000Z","2023-09-06T10:30:00.000Z","2202.6"
"2023-09-06T10:30:00.000Z","2023-09-06T10:45:00.000Z","2196.5"
"2023-09-06T10:45:00.000Z","2023-09-06T11:00:00.000Z","2185.8"
"2023-09-06T11:00:00.000Z","2023-09-06T11:15:00.000Z","2164"
"2023-09-06T11:15:00.000Z","2023-09-06T11:30:00.000Z","1907.9"
"2023-09-06T11:30:00.000Z","2023-09-06T11:45:00.000Z","1904.7"
"2023-09-06T11:45:00.000Z","2023-09-06T12:00:00.000Z","1897.5"
"2023-09-06T12:00:00.000Z","2023-09-06T12:15:00.000Z","1889.3"
"2023-09-06T12:15:00.000Z","2023-09-06T12:30:00.000Z","1750.4"
"2023-09-06T12:30:00.000Z","2023-09-06T12:45:00.000Z","1744.7"
"2023-09-06T12:45:00.000Z","2023-09-06T13:00:00.000Z","1730.9"
"2023-09-06T13:00:00.000Z","2023-09-06T13:15:00.000Z","1718.5"
"2023-09-06T13:15:00.000Z","2023-09-06T13:30:00.000Z","1492.9"
"2023-09-06T13:30:00.000Z","2023-09-06T13:45:00.000Z","1476.5"
"2023-09-06T13:45:00.000Z","2023-09-06T14:00:00.000Z","1448.6"
"2023-09-06T14:00:00.000Z","2023-09-06T14:15:00.000Z","1389.5"
"2023-09-06T14:15:00.000Z","2023-09-06T14:30:00.000Z","1099.7"
"2023-09-06T14:30:00.000Z","2023-09-06T14:45:00.000Z","1087.9"
"2023-09-06T14:45:00.000Z","2023-09-06T15:00:00.000Z","1071.2"
"2023-09-06T15:00:00.000Z","2023-09-06T15:15:00.000Z","1021.7"
"2023-09-06T15:15:00.000Z","2023-09-06T15:30:00.000Z","846.4"
"2023-09-06T15:30:00.000Z","2023-09-06T15:45:00.000Z","850.4"
"2023-09-06T15:45:00.000Z","2023-09-06T16:00:00.000Z","859.6"
"2023-09-06T16:00:00.000Z","2023-09-06T16:15:00.000Z","868.6"
"2023-09-06T16:15:00.000Z","2023-09-06T16:30:00.000Z","928.6"
"2023-09-06T16:30:00.000Z","2023-09-06T16:45:00.000Z","940.1"
"2023-09-06T16:45:00.000Z","2023-09-06T17:00:00.000Z","958"
"2023-09-06T17:00:00.000Z","2023-09-06T17:15:00.000Z","1002.5"
"2023-09-06T17:15:00.000Z","2023-09-06T17:30:00.000Z","1223.9"
"2023-09-06T17:30:00.000Z","2023-09-06T17:45:00.000Z","1224.8"
"2023-09-06T17:45:00.000Z","2023-09-06T18:00:00.000Z","1224"
"2023-09-06T18:00:00.000Z","2023-09-06T18:15:00.000Z","1231.8"
"2023-09-06T18:15:00.000Z","2023-09-06T18:30:00.000Z","1702.2"
"2023-09-06T18:30:00.000Z","2023-09-06T18:45:00.000Z","1685.5"
"2023-09-06T18:45:00.000Z","2023-09-06T19:00:00.000Z","1656.5"
"2023-09-06T19:00:00.000Z","2023-09-06T19:15:00.000Z","1597.7"
"2023-09-06T19:15:00.000Z","2023-09-06T19:30:00.000Z","1981.7"
"2023-09-06T19:30:00.000Z","2023-09-06T19:45:00.000Z","1969.4"
"2023-09-06T19:45:00.000Z","2023-09-06T20:00:00.000Z","1948.3"
"2023-09-06T20:00:00.000Z","2023-09-06T20:15:00.000Z","1904.2"
"2023-09-06T20:15:00.000Z","2023-09-06T20:30:00.000Z","1945.1"
"2023-09-06T20:30:00.000Z","2023-09-06T20:45:00.000Z","1937.9"
"2023-09-06T20:45:00.000Z","2023-09-06T21:00:00.000Z","1925.1"
"2023-09-06T21:00:00.000Z","2023-09-06T21:15:00.000Z","1900.4"
"2023-09-06T21:15:00.000Z","2023-09-06T21:30:00.000Z","1516.2"
"2023-09-06T21:30:00.000Z","2023-09-06T21:45:00.000Z","1515.7"
"2023-09-06T21:45:00.000Z","2023-09-06T22:00:00.000Z","1513.9"
"2023-09-06T22:00:00.000Z","2023-09-06T22:15:00.000Z","1514.7"
"2023-09-06T22:15:00.000Z","2023-09-06T22:30:00.000Z","1289.2"
"2023-09-06T22:30:00.000Z","2023-09-06T22:45:00.000Z","1291.7"
"2023-09-06T22:45:00.000Z","2023-09-06T23:00:00.000Z","1295.7"
"2023-09-06T23:00:00.000Z","2023-09-06T23:15:00.000Z","1305.4"
"2023-09-06T23:15:00.000Z","2023-09-06T23:30:00.000Z","1287.2"
"2023-09-06T23:30:00.000Z","2023-09-06T23:45:00.000Z","1290.9"
"2023-09-06T23:45:00.000Z","2023-09-07T00:00:00.000Z","1296.1"
"2023-09-07T00:00:00.000Z","2023-09-07T00:15:00.000Z","1311.4"
"2023-09-07T00:15:00.000Z","2023-09-07T00:30:00.000Z","1278.3"
"2023-09-07T00:30:00.000Z","2023-09-07T00:45:00.000Z","1280.2"
"2023-09-07T00:45:00.000Z","2023-09-07T01:00:00.000Z","1282.4"
"2023-09-07T01:00:00.000Z","2023-09-07T01:15:00.000Z","1290.9"
"2023-09-07T01:15:00.000Z","2023-09-07T01:30:00.000Z","1222"
"2023-09-07T01:30:00.000Z","2023-09-07T01:45:00.000Z","1223.4"
"2023-09-07T01:45:00.000Z","2023-09-07T02:00:00.000Z","1227.1"
"2023-09-07T02:00:00.000Z","2023-09-07T02:15:00.000Z","1229.8"
"2023-09-07T02:15:00.000Z","2023-09-07T02:30:00.000Z","1224.7"
"2023-09-07T02:30:00.000Z","2023-09-07T02:45:00.000Z","1230.5"
"2023-09-07T02:45:00.000Z","2023-09-07T03:00:00.000Z","1240.6"
"2023-09-07T03:00:00.000Z","2023-09-07T03:15:00.000Z","1261.1"
"2023-09-07T03:15:00.000Z","2023-09-07T03:30:00.000Z","1422.9"
"2023-09-07T03:30:00.000Z","2023-09-07T03:45:00.000Z","1426.4"
"2023-09-07T03:45:00.000Z","2023-09-07T04:00:00.000Z","1436.2"
"2023-09-07T04:00:00.000Z","2023-09-07T04:15:00.000Z","1440.9"
"2023-09-07T04:15:00.000Z","2023-09-07T04:30:00.000Z","1529.1"
"2023-09-07T04:30:00.000Z","2023-09-07T04:45:00.000Z","1544.3"
"2023-09-07T04:45:00.000Z","2023-09-07T05:00:00.000Z","1558.2"
"2023-09-07T05:00:00.000Z","2023-09-07T05:15:00.000Z","1636.8"
"2023-09-07T05:15:00.000Z","2023-09-07T05:30:00.000Z","1959.5"
"2023-09-07T05:30:00.000Z","2023-09-07T05:45:00.000Z","1926.8"
"2023-09-07T05:45:00.000Z","2023-09-07T06:00:00.000Z","1872"
"2023-09-07T06:00:00.000Z","2023-09-07T06:15:00.000Z","1753.1"
"2023-09-07T06:15:00.000Z","2023-09-07T06:30:00.000Z","1433.7"
"2023-09-07T06:30:00.000Z","2023-09-07T06:45:00.000Z","1409.5"
"2023-09-07T06:45:00.000Z","2023-09-07T07:00:00.000Z","1375"
"2023-09-07T07:00:00.000Z","2023-09-07T07:15:00.000Z","1274.6"
"2023-09-07T07:15:00.000Z","2023-09-07T07:30:00.000Z","936.7"
"2023-09-07T07:30:00.000Z","2023-09-07T07:45:00.000Z","945.7"
"2023-09-07T07:45:00.000Z","2023-09-07T08:00:00.000Z","962.8"
"2023-09-07T08:00:00.000Z","2023-09-07T08:15:00.000Z","991.5"
"2023-09-07T08:15:00.000Z","2023-09-07T08:30:00.000Z","892.1"
"2023-09-07T08:30:00.000Z","2023-09-07T08:45:00.000Z","905.5"
"2023-09-07T08:45:00.000Z","2023-09-07T09:00:00.000Z","929"
"2023-09-07T09:00:00.000Z","2023-09-07T09:15:00.000Z","975.8"
"2023-09-07T09:15:00.000Z","2023-09-07T09:30:00.000Z","1271.3"
"2023-09-07T09:30:00.000Z","2023-09-07T09:45:00.000Z","1282.9"
"2023-09-07T09:45:00.000Z","2023-09-07T10:00:00.000Z","1302.1"
"2023-09-07T10:00:00.000Z","2023-09-07T10:15:00.000Z","1344.5"
"2023-09-07T10:15:00.000Z","2023-09-07T10:30:00.000Z","1491.4"
"2023-09-07T10:30:00.000Z","2023-09-07T10:45:00.000Z","1498.9"
"2023-09-07T10:45:00.000Z","2023-09-07T11:00:00.000Z","1512.2"
"2023-09-07T11:00:00.000Z","2023-09-07T11:15:00.000Z","1538.1"
"2023-09-07T11:15:00.000Z","2023-09-07T11:30:00.000Z","1809"
"2023-09-07T11:30:00.000Z","2023-09-07T11:45:00.000Z","1811.9"
"2023-09-07T11:45:00.000Z","2023-09-07T12:00:00.000Z","1817"
"2023-09-07T12:00:00.000Z","2023-09-07T12:15:00.000Z","1827.2"
"2023-09-07T12:15:00.000Z","2023-09-07T12:30:00.000Z","2039.4"
"2023-09-07T12:30:00.000Z","2023-09-07T12:45:00.000Z","2038.3"
"2023-09-07T12:45:00.000Z","2023-09-07T13:00:00.000Z","2033.9"
"2023-09-07T13:00:00.000Z","2023-09-07T13:15:00.000Z","2034.6"
"2023-09-07T13:15:00.000Z","2023-09-07T13:30:00.000Z","2164.8"
"2023-09-07T13:30:00.000Z","2023-09-07T13:45:00.000Z","2152.7"
"2023-09-07T13:45:00.000Z","2023-09-07T14:00:00.000Z","2131.8"
"2023-09-07T14:00:00.000Z","2023-09-07T14:15:00.000Z","2089.3"
"2023-09-07T14:15:00.000Z","2023-09-07T14:30:00.000Z","1954.4"
"2023-09-07T14:30:00.000Z","2023-09-07T14:45:00.000Z","1941.9"
"2023-09-07T14:45:00.000Z","2023-09-07T15:00:00.000Z","1922.9"
"2023-09-07T15:00:00.000Z","2023-09-07T15:15:00.000Z","1873.2"
"2023-09-07T15:15:00.000Z","2023-09-07T15:30:00.000Z","1880.8"
"2023-09-07T15:30:00.000Z","2023-09-07T15:45:00.000Z","1877"
"2023-09-07T15:45:00.000Z","2023-09-07T16:00:00.000Z","1871.5"
"2023-09-07T16:00:00.000Z","2023-09-07T16:15:00.000Z","1855.7"
"2023-09-07T16:15:00.000Z","2023-09-07T16:30:00.000Z","1968.9"
"2023-09-07T16:30:00.000Z","2023-09-07T16:45:00.000Z","1967.6"
"2023-09-07T16:45:00.000Z","2023-09-07T17:00:00.000Z","1963.6"
"2023-09-07T17:00:00.000Z","2023-09-07T17:15:00.000Z","1962.1"
"2023-09-07T17:15:00.000Z","2023-09-07T17:30:00.000Z","2015.2"
"2023-09-07T17:30:00.000Z","2023-09-07T17:45:00.000Z","2005.6"
"2023-09-07T17:45:00.000Z","2023-09-07T18:00:00.000Z","1986.7"
"2023-09-07T18:00:00.000Z","2023-09-07T18:15:00.000Z","1957.3"
"2023-09-07T18:15:00.000Z","2023-09-07T18:30:00.000Z","2007"
"2023-09-07T18:30:00.000Z","2023-09-07T18:45:00.000Z","1987.7"
"2023-09-07T18:45:00.000Z","2023-09-07T19:00:00.000Z","1954"
"2023-09-07T19:00:00.000Z","2023-09-07T19:15:00.000Z","1886.3"
"2023-09-07T19:15:00.000Z","2023-09-07T19:30:00.000Z","1786.7"
"2023-09-07T19:30:00.000Z","2023-09-07T19:45:00.000Z","1764.9"
"2023-09-07T19:45:00.000Z","2023-09-07T20:00:00.000Z","1726.5"
"2023-09-07T20:00:00.000Z","2023-09-07T20:15:00.000Z","1650.7"
"2023-09-07T20:15:00.000Z","2023-09-07T20:30:00.000Z","1455.6"
"2023-09-07T20:30:00.000Z","2023-09-07T20:45:00.000Z","1435.7"
"2023-09-07T20:45:00.000Z","2023-09-07T21:00:00.000Z","1401.7"
"2023-09-07T21:00:00.000Z","2023-09-07T21:15:00.000Z","1330.9"
"2023-09-07T21:15:00.000Z","2023-09-07T21:30:00.000Z","1196"
"2023-09-07T21:30:00.000Z","2023-09-07T21:45:00.000Z","1180.7"
"2023-09-07T21:45:00.000Z","2023-09-07T22:00:00.000Z","1154.4"
"2023-09-07T22:00:00.000Z","2023-09-07T22:15:00.000Z","1100.3"
"2023-09-07T22:15:00.000Z","2023-09-07T22:30:00.000Z","959.1"
"2023-09-07T22:30:00.000Z","2023-09-07T22:45:00.000Z","945.8"
"2023-09-07T22:45:00.000Z","2023-09-07T23:00:00.000Z","923.3"
"2023-09-07T23:00:00.000Z","2023-09-07T23:15:00.000Z","875.3"
"2023-09-07T23:15:00.000Z","2023-09-07T23:30:00.000Z","616.5"
"2023-09-07T23:30:00.000Z","2023-09-07T23:45:00.000Z","607.9"
"2023-09-07T23:45:00.000Z","2023-09-08T00:00:00.000Z","593.9"
"2023-09-08T00:00:00.000Z","2023-09-08T00:15:00.000Z","561.1"
"2023-09-08T00:15:00.000Z","2023-09-08T00:30:00.000Z","362.4"
"2023-09-08T00:30:00.000Z","2023-09-08T00:45:00.000Z","360.2"
"2023-09-08T00:45:00.000Z","2023-09-08T01:00:00.000Z","356.3"
"2023-09-08T01:00:00.000Z","2023-09-08T01:15:00.000Z","348.5"
"2023-09-08T01:15:00.000Z","2023-09-08T01:30:00.000Z","287.5"
"2023-09-08T01:30:00.000Z","2023-09-08T01:45:00.000Z","286.8"
"2023-09-08T01:45:00.000Z","2023-09-08T02:00:00.000Z","285"
"2023-09-08T02:00:00.000Z","2023-09-08T02:15:00.000Z","283.1"
"2023-09-08T02:15:00.000Z","2023-09-08T02:30:00.000Z","228.6"
"2023-09-08T02:30:00.000Z","2023-09-08T02:45:00.000Z","227.8"
"2023-09-08T02:45:00.000Z","2023-09-08T03:00:00.000Z","225.9"
"2023-09-08T03:00:00.000Z","2023-09-08T03:15:00.000Z","224.1"
"2023-09-08T03:15:00.000Z","2023-09-08T03:30:00.000Z","217.4"
"2023-09-08T03:30:00.000Z","2023-09-08T03:45:00.000Z","215.7"
"2023-09-08T03:45:00.000Z","2023-09-08T04:00:00.000Z","212.6"
"2023-09-08T04:00:00.000Z","2023-09-08T04:15:00.000Z","207"
"2023-09-08T04:15:00.000Z","2023-09-08T04:30:00.000Z","179.3"
"2023-09-08T04:30:00.000Z","2023-09-08T04:45:00.000Z","177.3"
"2023-09-08T04:45:00.000Z","2023-09-08T05:00:00.000Z","173.9"
"2023-09-08T05:00:00.000Z","2023-09-08T05:15:00.000Z","167.1"
"2023-09-08T05:15:00.000Z","2023-09-08T05:30:00.000Z","136.6"
"2023-09-08T05:30:00.000Z","2023-09-08T05:45:00.000Z","134.7"
"2023-09-08T05:45:00.000Z","2023-09-08T06:00:00.000Z","131.6"
"2023-09-08T06:00:00.000Z","2023-09-08T06:15:00.000Z","124.7"
"2023-09-08T06:15:00.000Z","2023-09-08T06:30:00.000Z","106.7"
"2023-09-08T06:30:00.000Z","2023-09-08T06:45:00.000Z","105.6"
"2023-09-08T06:45:00.000Z","2023-09-08T07:00:00.000Z","103.8"
"2023-09-08T07:00:00.000Z","2023-09-08T07:15:00.000Z","99.2"
"2023-09-08T07:15:00.000Z","2023-09-08T07:30:00.000Z","89.8"
"2023-09-08T07:30:00.000Z","2023-09-08T07:45:00.000Z","90.4"
"2023-09-08T07:45:00.000Z","2023-09-08T08:00:00.000Z","91.3"
"2023-09-08T08:00:00.000Z","2023-09-08T08:15:00.000Z","93.7"
"2023-09-08T08:15:00.000Z","2023-09-08T08:30:00.000Z","86.4"
"2023-09-08T08:30:00.000Z","2023-09-08T08:45:00.000Z","87.4"
"2023-09-08T08:45:00.000Z","2023-09-08T09:00:00.000Z","89.3"
"2023-09-08T09:00:00.000Z","2023-09-08T09:15:00.000Z","93"
"2023-09-08T09:15:00.000Z","2023-09-08T09:30:00.000Z","85.7"
"2023-09-08T09:30:00.000Z","2023-09-08T09:45:00.000Z","87.3"
"2023-09-08T09:45:00.000Z","2023-09-08T10:00:00.000Z","90.1"
"2023-09-08T10:00:00.000Z","2023-09-08T10:15:00.000Z","95.9"
"2023-09-08T10:15:00.000Z","2023-09-08T10:30:00.000Z","87.9"
"2023-09-08T10:30:00.000Z","2023-09-08T10:45:00.000Z","90.7"
"2023-09-08T10:45:00.000Z","2023-09-08T11:00:00.000Z","95.2"
"2023-09-08T11:00:00.000Z","2023-09-08T11:15:00.000Z","105.7"
"2023-09-08T11:15:00.000Z","2023-09-08T11:30:00.000Z","124.3"
"2023-09-08T11:30:00.000Z","2023-09-08T11:45:00.000Z","125.3"
"2023-09-08T11:45:00.000Z","2023-09-08T12:00:00.000Z","127.6"
"2023-09-08T12:00:00.000Z","2023-09-08T12:15:00.000Z","130.6"
"2023-09-08T12:15:00.000Z","2023-09-08T12:30:00.000Z","125"
"2023-09-08T12:30:00.000Z","2023-09-08T12:45:00.000Z","127.7"
"2023-09-08T12:45:00.000Z","2023-09-08T13:00:00.000Z","132.2"
"2023-09-08T13:00:00.000Z","2023-09-08T13:15:00.000Z","142.2"
"2023-09-08T13:15:00.000Z","2023-09-08T13:30:00.000Z","166"
"2023-09-08T13:30:00.000Z","2023-09-08T13:45:00.000Z","168.3"
"2023-09-08T13:45:00.000Z","2023-09-08T14:00:00.000Z","173.1"
"2023-09-08T14:00:00.000Z","2023-09-08T14:15:00.000Z","179.3"
"2023-09-08T14:15:00.000Z","2023-09-08T14:30:00.000Z","216.7"
"2023-09-08T14:30:00.000Z","2023-09-08T14:45:00.000Z","221.9"
"2023-09-08T14:45:00.000Z","2023-09-08T15:00:00.000Z","233.6"
"2023-09-08T15:00:00.000Z","2023-09-08T15:15:00.000Z","246.6"
"2023-09-08T15:15:00.000Z","2023-09-08T15:30:00.000Z","231.8"
