"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-08-14T05:45:00.000Z","2023-08-14T06:00:00.000Z","469"
"2023-08-14T06:00:00.000Z","2023-08-14T06:15:00.000Z","469"
"2023-08-14T06:15:00.000Z","2023-08-14T06:30:00.000Z","469"
"2023-08-14T06:30:00.000Z","2023-08-14T06:45:00.000Z","469"
"2023-08-14T06:45:00.000Z","2023-08-14T07:00:00.000Z","469"
"2023-08-14T07:00:00.000Z","2023-08-14T07:15:00.000Z","451"
"2023-08-14T07:15:00.000Z","2023-08-14T07:30:00.000Z","451"
"2023-08-14T07:30:00.000Z","2023-08-14T07:45:00.000Z","453"
"2023-08-14T07:45:00.000Z","2023-08-14T08:00:00.000Z","453"
"2023-08-14T08:00:00.000Z","2023-08-14T08:15:00.000Z","563"
"2023-08-14T08:15:00.000Z","2023-08-14T08:30:00.000Z","563"
"2023-08-14T08:30:00.000Z","2023-08-14T08:45:00.000Z","651"
"2023-08-14T08:45:00.000Z","2023-08-14T09:00:00.000Z","651"
"2023-08-14T09:00:00.000Z","2023-08-14T09:15:00.000Z","643"
"2023-08-14T09:15:00.000Z","2023-08-14T09:30:00.000Z","643"
"2023-08-14T09:30:00.000Z","2023-08-14T09:45:00.000Z","700"
"2023-08-14T09:45:00.000Z","2023-08-14T10:00:00.000Z","700"
"2023-08-14T10:00:00.000Z","2023-08-14T10:15:00.000Z","718"
"2023-08-14T10:15:00.000Z","2023-08-14T10:30:00.000Z","718"
"2023-08-14T10:30:00.000Z","2023-08-14T10:45:00.000Z","840"
"2023-08-14T10:45:00.000Z","2023-08-14T11:00:00.000Z","840"
"2023-08-14T11:00:00.000Z","2023-08-14T11:15:00.000Z","1016"
"2023-08-14T11:15:00.000Z","2023-08-14T11:30:00.000Z","1016"
"2023-08-14T11:30:00.000Z","2023-08-14T11:45:00.000Z","1057"
"2023-08-14T11:45:00.000Z","2023-08-14T12:00:00.000Z","1057"
"2023-08-14T12:00:00.000Z","2023-08-14T12:15:00.000Z","1149"
"2023-08-14T12:15:00.000Z","2023-08-14T12:30:00.000Z","1149"
"2023-08-14T12:30:00.000Z","2023-08-14T12:45:00.000Z","1345"
"2023-08-14T12:45:00.000Z","2023-08-14T13:00:00.000Z","1345"
"2023-08-14T13:00:00.000Z","2023-08-14T13:15:00.000Z","1339"
"2023-08-14T13:15:00.000Z","2023-08-14T13:30:00.000Z","1339"
"2023-08-14T13:30:00.000Z","2023-08-14T13:45:00.000Z","1284"
"2023-08-14T13:45:00.000Z","2023-08-14T14:00:00.000Z","1284"
"2023-08-14T14:00:00.000Z","2023-08-14T14:15:00.000Z","1326"
"2023-08-14T14:15:00.000Z","2023-08-14T14:30:00.000Z","1326"
"2023-08-14T14:30:00.000Z","2023-08-14T14:45:00.000Z","1344"
"2023-08-14T14:45:00.000Z","2023-08-14T15:00:00.000Z","1344"
"2023-08-14T15:00:00.000Z","2023-08-14T15:15:00.000Z","1303"
"2023-08-14T15:15:00.000Z","2023-08-14T15:30:00.000Z","1303"
"2023-08-14T15:30:00.000Z","2023-08-14T15:45:00.000Z","1213"
"2023-08-14T15:45:00.000Z","2023-08-14T16:00:00.000Z","1213"
"2023-08-14T16:00:00.000Z","2023-08-14T16:15:00.000Z","1223"
"2023-08-14T16:15:00.000Z","2023-08-14T16:30:00.000Z","1223"
"2023-08-14T16:30:00.000Z","2023-08-14T16:45:00.000Z","1191"
"2023-08-14T16:45:00.000Z","2023-08-14T17:00:00.000Z","1191"
"2023-08-14T17:00:00.000Z","2023-08-14T17:15:00.000Z","1162"
"2023-08-14T17:15:00.000Z","2023-08-14T17:30:00.000Z","1162"
"2023-08-14T17:30:00.000Z","2023-08-14T17:45:00.000Z","1141"
"2023-08-14T17:45:00.000Z","2023-08-14T18:00:00.000Z","1141"
"2023-08-14T18:00:00.000Z","2023-08-14T18:15:00.000Z","1235"
"2023-08-14T18:15:00.000Z","2023-08-14T18:30:00.000Z","1235"
"2023-08-14T18:30:00.000Z","2023-08-14T18:45:00.000Z","1411"
"2023-08-14T18:45:00.000Z","2023-08-14T19:00:00.000Z","1411"
"2023-08-14T19:00:00.000Z","2023-08-14T19:15:00.000Z","1609"
"2023-08-14T19:15:00.000Z","2023-08-14T19:30:00.000Z","1609"
"2023-08-14T19:30:00.000Z","2023-08-14T19:45:00.000Z","1785"
"2023-08-14T19:45:00.000Z","2023-08-14T20:00:00.000Z","1785"
"2023-08-14T20:00:00.000Z","2023-08-14T20:15:00.000Z","1984"
"2023-08-14T20:15:00.000Z","2023-08-14T20:30:00.000Z","1984"
"2023-08-14T20:30:00.000Z","2023-08-14T20:45:00.000Z","2231"
"2023-08-14T20:45:00.000Z","2023-08-14T21:00:00.000Z","2231"
"2023-08-14T21:00:00.000Z","2023-08-14T21:15:00.000Z","2276"
"2023-08-14T21:15:00.000Z","2023-08-14T21:30:00.000Z","2276"
"2023-08-14T21:30:00.000Z","2023-08-14T21:45:00.000Z","2163"
"2023-08-14T21:45:00.000Z","2023-08-14T22:00:00.000Z","2163"
"2023-08-14T22:00:00.000Z","2023-08-14T22:15:00.000Z","2077"
"2023-08-14T22:15:00.000Z","2023-08-14T22:30:00.000Z","2077"
"2023-08-14T22:30:00.000Z","2023-08-14T22:45:00.000Z","1990"
"2023-08-14T22:45:00.000Z","2023-08-14T23:00:00.000Z","1990"
"2023-08-14T23:00:00.000Z","2023-08-14T23:15:00.000Z","2034"
"2023-08-14T23:15:00.000Z","2023-08-14T23:30:00.000Z","2034"
"2023-08-14T23:30:00.000Z","2023-08-14T23:45:00.000Z","2083"
"2023-08-14T23:45:00.000Z","2023-08-15T00:00:00.000Z","2083"
"2023-08-15T00:00:00.000Z","2023-08-15T00:15:00.000Z","2151"
"2023-08-15T00:15:00.000Z","2023-08-15T00:30:00.000Z","2151"
"2023-08-15T00:30:00.000Z","2023-08-15T00:45:00.000Z","2126"
"2023-08-15T00:45:00.000Z","2023-08-15T01:00:00.000Z","2126"
"2023-08-15T01:00:00.000Z","2023-08-15T01:15:00.000Z","2144"
"2023-08-15T01:15:00.000Z","2023-08-15T01:30:00.000Z","2144"
"2023-08-15T01:30:00.000Z","2023-08-15T01:45:00.000Z","2035"
"2023-08-15T01:45:00.000Z","2023-08-15T02:00:00.000Z","2035"
"2023-08-15T02:00:00.000Z","2023-08-15T02:15:00.000Z","1996"
"2023-08-15T02:15:00.000Z","2023-08-15T02:30:00.000Z","1996"
"2023-08-15T02:30:00.000Z","2023-08-15T02:45:00.000Z","2057"
"2023-08-15T02:45:00.000Z","2023-08-15T03:00:00.000Z","2057"
"2023-08-15T03:00:00.000Z","2023-08-15T03:15:00.000Z","1990"
"2023-08-15T03:15:00.000Z","2023-08-15T03:30:00.000Z","1990"
"2023-08-15T03:30:00.000Z","2023-08-15T03:45:00.000Z","1922"
"2023-08-15T03:45:00.000Z","2023-08-15T04:00:00.000Z","1922"
"2023-08-15T04:00:00.000Z","2023-08-15T04:15:00.000Z","1766"
"2023-08-15T04:15:00.000Z","2023-08-15T04:30:00.000Z","1766"
"2023-08-15T04:30:00.000Z","2023-08-15T04:45:00.000Z","595"
"2023-08-15T04:45:00.000Z","2023-08-15T05:00:00.000Z","595"
"2023-08-15T05:00:00.000Z","2023-08-15T05:15:00.000Z","595"
"2023-08-15T05:15:00.000Z","2023-08-15T05:30:00.000Z","595"
"2023-08-15T05:30:00.000Z","2023-08-15T05:45:00.000Z","595"
"2023-08-15T05:45:00.000Z","2023-08-15T06:00:00.000Z","595"
"2023-08-15T06:00:00.000Z","2023-08-15T06:15:00.000Z","595"
"2023-08-15T06:15:00.000Z","2023-08-15T06:30:00.000Z","595"
"2023-08-15T06:30:00.000Z","2023-08-15T06:45:00.000Z","595"
"2023-08-15T06:45:00.000Z","2023-08-15T07:00:00.000Z","595"
"2023-08-15T07:00:00.000Z","2023-08-15T07:15:00.000Z","598"
"2023-08-15T07:15:00.000Z","2023-08-15T07:30:00.000Z","598"
"2023-08-15T07:30:00.000Z","2023-08-15T07:45:00.000Z","749"
"2023-08-15T07:45:00.000Z","2023-08-15T08:00:00.000Z","749"
"2023-08-15T08:00:00.000Z","2023-08-15T08:15:00.000Z","887"
"2023-08-15T08:15:00.000Z","2023-08-15T08:30:00.000Z","887"
"2023-08-15T08:30:00.000Z","2023-08-15T08:45:00.000Z","1001"
"2023-08-15T08:45:00.000Z","2023-08-15T09:00:00.000Z","1001"
"2023-08-15T09:00:00.000Z","2023-08-15T09:15:00.000Z","1122"
"2023-08-15T09:15:00.000Z","2023-08-15T09:30:00.000Z","1122"
"2023-08-15T09:30:00.000Z","2023-08-15T09:45:00.000Z","1190"
"2023-08-15T09:45:00.000Z","2023-08-15T10:00:00.000Z","1190"
"2023-08-15T10:00:00.000Z","2023-08-15T10:15:00.000Z","1163"
"2023-08-15T10:15:00.000Z","2023-08-15T10:30:00.000Z","1163"
"2023-08-15T10:30:00.000Z","2023-08-15T10:45:00.000Z","1090"
"2023-08-15T10:45:00.000Z","2023-08-15T11:00:00.000Z","1090"
"2023-08-15T11:00:00.000Z","2023-08-15T11:15:00.000Z","1106"
"2023-08-15T11:15:00.000Z","2023-08-15T11:30:00.000Z","1106"
"2023-08-15T11:30:00.000Z","2023-08-15T11:45:00.000Z","1105"
"2023-08-15T11:45:00.000Z","2023-08-15T12:00:00.000Z","1105"
"2023-08-15T12:00:00.000Z","2023-08-15T12:15:00.000Z","1156"
"2023-08-15T12:15:00.000Z","2023-08-15T12:30:00.000Z","1156"
"2023-08-15T12:30:00.000Z","2023-08-15T12:45:00.000Z","1151"
"2023-08-15T12:45:00.000Z","2023-08-15T13:00:00.000Z","1151"
"2023-08-15T13:00:00.000Z","2023-08-15T13:15:00.000Z","1155"
"2023-08-15T13:15:00.000Z","2023-08-15T13:30:00.000Z","1155"
"2023-08-15T13:30:00.000Z","2023-08-15T13:45:00.000Z","1080"
"2023-08-15T13:45:00.000Z","2023-08-15T14:00:00.000Z","1080"
"2023-08-15T14:00:00.000Z","2023-08-15T14:15:00.000Z","944"
"2023-08-15T14:15:00.000Z","2023-08-15T14:30:00.000Z","944"
"2023-08-15T14:30:00.000Z","2023-08-15T14:45:00.000Z","877"
"2023-08-15T14:45:00.000Z","2023-08-15T15:00:00.000Z","877"
"2023-08-15T15:00:00.000Z","2023-08-15T15:15:00.000Z","760"
"2023-08-15T15:15:00.000Z","2023-08-15T15:30:00.000Z","760"
"2023-08-15T15:30:00.000Z","2023-08-15T15:45:00.000Z","613"
"2023-08-15T15:45:00.000Z","2023-08-15T16:00:00.000Z","613"
"2023-08-15T16:00:00.000Z","2023-08-15T16:15:00.000Z","561"
"2023-08-15T16:15:00.000Z","2023-08-15T16:30:00.000Z","561"
"2023-08-15T16:30:00.000Z","2023-08-15T16:45:00.000Z","479"
"2023-08-15T16:45:00.000Z","2023-08-15T17:00:00.000Z","479"
"2023-08-15T17:00:00.000Z","2023-08-15T17:15:00.000Z","453"
"2023-08-15T17:15:00.000Z","2023-08-15T17:30:00.000Z","453"
"2023-08-15T17:30:00.000Z","2023-08-15T17:45:00.000Z","495"
"2023-08-15T17:45:00.000Z","2023-08-15T18:00:00.000Z","495"
"2023-08-15T18:00:00.000Z","2023-08-15T18:15:00.000Z","533"
"2023-08-15T18:15:00.000Z","2023-08-15T18:30:00.000Z","533"
"2023-08-15T18:30:00.000Z","2023-08-15T18:45:00.000Z","621"
"2023-08-15T18:45:00.000Z","2023-08-15T19:00:00.000Z","621"
"2023-08-15T19:00:00.000Z","2023-08-15T19:15:00.000Z","696"
"2023-08-15T19:15:00.000Z","2023-08-15T19:30:00.000Z","696"
"2023-08-15T19:30:00.000Z","2023-08-15T19:45:00.000Z","814"
"2023-08-15T19:45:00.000Z","2023-08-15T20:00:00.000Z","814"
"2023-08-15T20:00:00.000Z","2023-08-15T20:15:00.000Z","1027"
"2023-08-15T20:15:00.000Z","2023-08-15T20:30:00.000Z","1027"
"2023-08-15T20:30:00.000Z","2023-08-15T20:45:00.000Z","1216"
"2023-08-15T20:45:00.000Z","2023-08-15T21:00:00.000Z","1216"
"2023-08-15T21:00:00.000Z","2023-08-15T21:15:00.000Z","1419"
"2023-08-15T21:15:00.000Z","2023-08-15T21:30:00.000Z","1419"
"2023-08-15T21:30:00.000Z","2023-08-15T21:45:00.000Z","1547"
"2023-08-15T21:45:00.000Z","2023-08-15T22:00:00.000Z","1547"
"2023-08-15T22:00:00.000Z","2023-08-15T22:15:00.000Z","1664"
"2023-08-15T22:15:00.000Z","2023-08-15T22:30:00.000Z","1664"
"2023-08-15T22:30:00.000Z","2023-08-15T22:45:00.000Z","1790"
"2023-08-15T22:45:00.000Z","2023-08-15T23:00:00.000Z","1790"
"2023-08-15T23:00:00.000Z","2023-08-15T23:15:00.000Z","1746"
"2023-08-15T23:15:00.000Z","2023-08-15T23:30:00.000Z","1746"
"2023-08-15T23:30:00.000Z","2023-08-15T23:45:00.000Z","1863"
"2023-08-15T23:45:00.000Z","2023-08-16T00:00:00.000Z","1863"
"2023-08-16T00:00:00.000Z","2023-08-16T00:15:00.000Z","1897"
"2023-08-16T00:15:00.000Z","2023-08-16T00:30:00.000Z","1897"
"2023-08-16T00:30:00.000Z","2023-08-16T00:45:00.000Z","1980"
"2023-08-16T00:45:00.000Z","2023-08-16T01:00:00.000Z","1980"
"2023-08-16T01:00:00.000Z","2023-08-16T01:15:00.000Z","2047"
"2023-08-16T01:15:00.000Z","2023-08-16T01:30:00.000Z","2047"
"2023-08-16T01:30:00.000Z","2023-08-16T01:45:00.000Z","2042"
"2023-08-16T01:45:00.000Z","2023-08-16T02:00:00.000Z","2042"
"2023-08-16T02:00:00.000Z","2023-08-16T02:15:00.000Z","2003"
"2023-08-16T02:15:00.000Z","2023-08-16T02:30:00.000Z","2003"
"2023-08-16T02:30:00.000Z","2023-08-16T02:45:00.000Z","1952"
"2023-08-16T02:45:00.000Z","2023-08-16T03:00:00.000Z","1952"
"2023-08-16T03:00:00.000Z","2023-08-16T03:15:00.000Z","1842"
"2023-08-16T03:15:00.000Z","2023-08-16T03:30:00.000Z","1842"
"2023-08-16T03:30:00.000Z","2023-08-16T03:45:00.000Z","1860"
"2023-08-16T03:45:00.000Z","2023-08-16T04:00:00.000Z","1860"
"2023-08-16T04:00:00.000Z","2023-08-16T04:15:00.000Z","2002"
"2023-08-16T04:15:00.000Z","2023-08-16T04:30:00.000Z","2002"
"2023-08-16T04:30:00.000Z","2023-08-16T04:45:00.000Z","2006"
"2023-08-16T04:45:00.000Z","2023-08-16T05:00:00.000Z","2006"
"2023-08-16T05:00:00.000Z","2023-08-16T05:15:00.000Z","2149"
"2023-08-16T05:15:00.000Z","2023-08-16T05:30:00.000Z","2149"
"2023-08-16T05:30:00.000Z","2023-08-16T05:45:00.000Z","2246"
"2023-08-16T05:45:00.000Z","2023-08-16T06:00:00.000Z","2246"
"2023-08-16T06:00:00.000Z","2023-08-16T06:15:00.000Z","2234"
"2023-08-16T06:15:00.000Z","2023-08-16T06:30:00.000Z","2234"
"2023-08-16T06:30:00.000Z","2023-08-16T06:45:00.000Z","2234"
"2023-08-16T06:45:00.000Z","2023-08-16T07:00:00.000Z","2234"
"2023-08-16T07:00:00.000Z","2023-08-16T07:15:00.000Z","2266"
"2023-08-16T07:15:00.000Z","2023-08-16T07:30:00.000Z","2266"
"2023-08-16T07:30:00.000Z","2023-08-16T07:45:00.000Z","2278"
"2023-08-16T07:45:00.000Z","2023-08-16T08:00:00.000Z","2278"
"2023-08-16T08:00:00.000Z","2023-08-16T08:15:00.000Z","2189"
"2023-08-16T08:15:00.000Z","2023-08-16T08:30:00.000Z","2189"
"2023-08-16T08:30:00.000Z","2023-08-16T08:45:00.000Z","2271"
"2023-08-16T08:45:00.000Z","2023-08-16T09:00:00.000Z","2271"
"2023-08-16T09:00:00.000Z","2023-08-16T09:15:00.000Z","2399"
"2023-08-16T09:15:00.000Z","2023-08-16T09:30:00.000Z","2399"
"2023-08-16T09:30:00.000Z","2023-08-16T09:45:00.000Z","2339"
"2023-08-16T09:45:00.000Z","2023-08-16T10:00:00.000Z","2339"
"2023-08-16T10:00:00.000Z","2023-08-16T10:15:00.000Z","2127"
"2023-08-16T10:15:00.000Z","2023-08-16T10:30:00.000Z","2127"
"2023-08-16T10:30:00.000Z","2023-08-16T10:45:00.000Z","1976"
"2023-08-16T10:45:00.000Z","2023-08-16T11:00:00.000Z","1976"
"2023-08-16T11:00:00.000Z","2023-08-16T11:15:00.000Z","1896"
"2023-08-16T11:15:00.000Z","2023-08-16T11:30:00.000Z","1896"
"2023-08-16T11:30:00.000Z","2023-08-16T11:45:00.000Z","1799"
"2023-08-16T11:45:00.000Z","2023-08-16T12:00:00.000Z","1799"
"2023-08-16T12:00:00.000Z","2023-08-16T12:15:00.000Z","1920"
"2023-08-16T12:15:00.000Z","2023-08-16T12:30:00.000Z","1920"
"2023-08-16T12:30:00.000Z","2023-08-16T12:45:00.000Z","1883"
"2023-08-16T12:45:00.000Z","2023-08-16T13:00:00.000Z","1883"
"2023-08-16T13:00:00.000Z","2023-08-16T13:15:00.000Z","1867"
"2023-08-16T13:15:00.000Z","2023-08-16T13:30:00.000Z","1867"
"2023-08-16T13:30:00.000Z","2023-08-16T13:45:00.000Z","1928"
"2023-08-16T13:45:00.000Z","2023-08-16T14:00:00.000Z","1928"
"2023-08-16T14:00:00.000Z","2023-08-16T14:15:00.000Z","1893"
"2023-08-16T14:15:00.000Z","2023-08-16T14:30:00.000Z","1893"
"2023-08-16T14:30:00.000Z","2023-08-16T14:45:00.000Z","1895"
"2023-08-16T14:45:00.000Z","2023-08-16T15:00:00.000Z","1895"
"2023-08-16T15:00:00.000Z","2023-08-16T15:15:00.000Z","1831"
"2023-08-16T15:15:00.000Z","2023-08-16T15:30:00.000Z","1831"
"2023-08-16T15:30:00.000Z","2023-08-16T15:45:00.000Z","1922"
"2023-08-16T15:45:00.000Z","2023-08-16T16:00:00.000Z","1922"
"2023-08-16T16:00:00.000Z","2023-08-16T16:15:00.000Z","2034"
"2023-08-16T16:15:00.000Z","2023-08-16T16:30:00.000Z","2034"
"2023-08-16T16:30:00.000Z","2023-08-16T16:45:00.000Z","1921"
"2023-08-16T16:45:00.000Z","2023-08-16T17:00:00.000Z","1921"
"2023-08-16T17:00:00.000Z","2023-08-16T17:15:00.000Z","1894"
"2023-08-16T17:15:00.000Z","2023-08-16T17:30:00.000Z","1894"
"2023-08-16T17:30:00.000Z","2023-08-16T17:45:00.000Z","1849"
"2023-08-16T17:45:00.000Z","2023-08-16T18:00:00.000Z","1849"
"2023-08-16T18:00:00.000Z","2023-08-16T18:15:00.000Z","1958"
"2023-08-16T18:15:00.000Z","2023-08-16T18:30:00.000Z","1958"
"2023-08-16T18:30:00.000Z","2023-08-16T18:45:00.000Z","2087"
"2023-08-16T18:45:00.000Z","2023-08-16T19:00:00.000Z","2087"
"2023-08-16T19:00:00.000Z","2023-08-16T19:15:00.000Z","2219"
"2023-08-16T19:15:00.000Z","2023-08-16T19:30:00.000Z","2219"
"2023-08-16T19:30:00.000Z","2023-08-16T19:45:00.000Z","2512"
"2023-08-16T19:45:00.000Z","2023-08-16T20:00:00.000Z","2512"
"2023-08-16T20:00:00.000Z","2023-08-16T20:15:00.000Z","2565"
"2023-08-16T20:15:00.000Z","2023-08-16T20:30:00.000Z","2565"
"2023-08-16T20:30:00.000Z","2023-08-16T20:45:00.000Z","2613"
"2023-08-16T20:45:00.000Z","2023-08-16T21:00:00.000Z","2613"
"2023-08-16T21:00:00.000Z","2023-08-16T21:15:00.000Z","2485"
"2023-08-16T21:15:00.000Z","2023-08-16T21:30:00.000Z","2485"
"2023-08-16T21:30:00.000Z","2023-08-16T21:45:00.000Z","2313"
"2023-08-16T21:45:00.000Z","2023-08-16T22:00:00.000Z","2313"
"2023-08-16T22:00:00.000Z","2023-08-16T22:15:00.000Z","2388"
"2023-08-16T22:15:00.000Z","2023-08-16T22:30:00.000Z","2388"
"2023-08-16T22:30:00.000Z","2023-08-16T22:45:00.000Z","2306"
"2023-08-16T22:45:00.000Z","2023-08-16T23:00:00.000Z","2306"
"2023-08-16T23:00:00.000Z","2023-08-16T23:15:00.000Z","2493"
"2023-08-16T23:15:00.000Z","2023-08-16T23:30:00.000Z","2493"
"2023-08-16T23:30:00.000Z","2023-08-16T23:45:00.000Z","2290"
"2023-08-16T23:45:00.000Z","2023-08-17T00:00:00.000Z","2290"
"2023-08-17T00:00:00.000Z","2023-08-17T00:15:00.000Z","2197"
"2023-08-17T00:15:00.000Z","2023-08-17T00:30:00.000Z","2197"
"2023-08-17T00:30:00.000Z","2023-08-17T00:45:00.000Z","2094"
"2023-08-17T00:45:00.000Z","2023-08-17T01:00:00.000Z","2094"
"2023-08-17T01:00:00.000Z","2023-08-17T01:15:00.000Z","1988"
"2023-08-17T01:15:00.000Z","2023-08-17T01:30:00.000Z","1988"
"2023-08-17T01:30:00.000Z","2023-08-17T01:45:00.000Z","1960"
"2023-08-17T01:45:00.000Z","2023-08-17T02:00:00.000Z","1960"
"2023-08-17T02:00:00.000Z","2023-08-17T02:15:00.000Z","1877"
"2023-08-17T02:15:00.000Z","2023-08-17T02:30:00.000Z","1877"
"2023-08-17T02:30:00.000Z","2023-08-17T02:45:00.000Z","1798"
"2023-08-17T02:45:00.000Z","2023-08-17T03:00:00.000Z","1798"
"2023-08-17T03:00:00.000Z","2023-08-17T03:15:00.000Z","1672"
"2023-08-17T03:15:00.000Z","2023-08-17T03:30:00.000Z","1672"
"2023-08-17T03:30:00.000Z","2023-08-17T03:45:00.000Z","1431"
"2023-08-17T03:45:00.000Z","2023-08-17T04:00:00.000Z","1431"
"2023-08-17T04:00:00.000Z","2023-08-17T04:15:00.000Z","1336"
"2023-08-17T04:15:00.000Z","2023-08-17T04:30:00.000Z","1336"
"2023-08-17T04:30:00.000Z","2023-08-17T04:45:00.000Z","1216"
"2023-08-17T04:45:00.000Z","2023-08-17T05:00:00.000Z","1216"
"2023-08-17T05:00:00.000Z","2023-08-17T05:15:00.000Z","1253"
"2023-08-17T05:15:00.000Z","2023-08-17T05:30:00.000Z","1253"
"2023-08-17T05:30:00.000Z","2023-08-17T05:45:00.000Z","1404"
"2023-08-17T05:45:00.000Z","2023-08-17T06:00:00.000Z","1404"
"2023-08-17T06:00:00.000Z","2023-08-17T06:15:00.000Z","1566"
"2023-08-17T06:15:00.000Z","2023-08-17T06:30:00.000Z","1566"
"2023-08-17T06:30:00.000Z","2023-08-17T06:45:00.000Z","1474"
"2023-08-17T06:45:00.000Z","2023-08-17T07:00:00.000Z","1474"
"2023-08-17T07:00:00.000Z","2023-08-17T07:15:00.000Z","1516"
"2023-08-17T07:15:00.000Z","2023-08-17T07:30:00.000Z","1516"
"2023-08-17T07:30:00.000Z","2023-08-17T07:45:00.000Z","1501"
"2023-08-17T07:45:00.000Z","2023-08-17T08:00:00.000Z","1501"
"2023-08-17T08:00:00.000Z","2023-08-17T08:15:00.000Z","1464"
"2023-08-17T08:15:00.000Z","2023-08-17T08:30:00.000Z","1464"
"2023-08-17T08:30:00.000Z","2023-08-17T08:45:00.000Z","1517"
"2023-08-17T08:45:00.000Z","2023-08-17T09:00:00.000Z","1517"
"2023-08-17T09:00:00.000Z","2023-08-17T09:15:00.000Z","1612"
"2023-08-17T09:15:00.000Z","2023-08-17T09:30:00.000Z","1612"
"2023-08-17T09:30:00.000Z","2023-08-17T09:45:00.000Z","1798"
"2023-08-17T09:45:00.000Z","2023-08-17T10:00:00.000Z","1798"
"2023-08-17T10:00:00.000Z","2023-08-17T10:15:00.000Z","1743"
"2023-08-17T10:15:00.000Z","2023-08-17T10:30:00.000Z","1743"
"2023-08-17T10:30:00.000Z","2023-08-17T10:45:00.000Z","1819"
"2023-08-17T10:45:00.000Z","2023-08-17T11:00:00.000Z","1819"
"2023-08-17T11:00:00.000Z","2023-08-17T11:15:00.000Z","1850"
"2023-08-17T11:15:00.000Z","2023-08-17T11:30:00.000Z","1850"
"2023-08-17T11:30:00.000Z","2023-08-17T11:45:00.000Z","1859"
"2023-08-17T11:45:00.000Z","2023-08-17T12:00:00.000Z","1859"
"2023-08-17T12:00:00.000Z","2023-08-17T12:15:00.000Z","1862"
"2023-08-17T12:15:00.000Z","2023-08-17T12:30:00.000Z","1862"
"2023-08-17T12:30:00.000Z","2023-08-17T12:45:00.000Z","1847"
"2023-08-17T12:45:00.000Z","2023-08-17T13:00:00.000Z","1847"
"2023-08-17T13:00:00.000Z","2023-08-17T13:15:00.000Z","1798"
"2023-08-17T13:15:00.000Z","2023-08-17T13:30:00.000Z","1798"
"2023-08-17T13:30:00.000Z","2023-08-17T13:45:00.000Z","1830"
"2023-08-17T13:45:00.000Z","2023-08-17T14:00:00.000Z","1830"
"2023-08-17T14:00:00.000Z","2023-08-17T14:15:00.000Z","1830"
"2023-08-17T14:15:00.000Z","2023-08-17T14:30:00.000Z","1830"
"2023-08-17T14:30:00.000Z","2023-08-17T14:45:00.000Z","1591"
"2023-08-17T14:45:00.000Z","2023-08-17T15:00:00.000Z","1591"
"2023-08-17T15:00:00.000Z","2023-08-17T15:15:00.000Z","1430"
"2023-08-17T15:15:00.000Z","2023-08-17T15:30:00.000Z","1430"
"2023-08-17T15:30:00.000Z","2023-08-17T15:45:00.000Z","1286"
"2023-08-17T15:45:00.000Z","2023-08-17T16:00:00.000Z","1286"
"2023-08-17T16:00:00.000Z","2023-08-17T16:15:00.000Z","1089"
"2023-08-17T16:15:00.000Z","2023-08-17T16:30:00.000Z","1089"
"2023-08-17T16:30:00.000Z","2023-08-17T16:45:00.000Z","992"
"2023-08-17T16:45:00.000Z","2023-08-17T17:00:00.000Z","992"
"2023-08-17T17:00:00.000Z","2023-08-17T17:15:00.000Z","880"
"2023-08-17T17:15:00.000Z","2023-08-17T17:30:00.000Z","880"
"2023-08-17T17:30:00.000Z","2023-08-17T17:45:00.000Z","799"
"2023-08-17T17:45:00.000Z","2023-08-17T18:00:00.000Z","799"
"2023-08-17T18:00:00.000Z","2023-08-17T18:15:00.000Z","827"
"2023-08-17T18:15:00.000Z","2023-08-17T18:30:00.000Z","827"
"2023-08-17T18:30:00.000Z","2023-08-17T18:45:00.000Z","853"
"2023-08-17T18:45:00.000Z","2023-08-17T19:00:00.000Z","853"
"2023-08-17T19:00:00.000Z","2023-08-17T19:15:00.000Z","985"
"2023-08-17T19:15:00.000Z","2023-08-17T19:30:00.000Z","985"
"2023-08-17T19:30:00.000Z","2023-08-17T19:45:00.000Z","1063"
"2023-08-17T19:45:00.000Z","2023-08-17T20:00:00.000Z","1063"
"2023-08-17T20:00:00.000Z","2023-08-17T20:15:00.000Z","1108"
"2023-08-17T20:15:00.000Z","2023-08-17T20:30:00.000Z","1108"
"2023-08-17T20:30:00.000Z","2023-08-17T20:45:00.000Z","1061"
"2023-08-17T20:45:00.000Z","2023-08-17T21:00:00.000Z","1061"
"2023-08-17T21:00:00.000Z","2023-08-17T21:15:00.000Z","1017"
"2023-08-17T21:15:00.000Z","2023-08-17T21:30:00.000Z","1017"
"2023-08-17T21:30:00.000Z","2023-08-17T21:45:00.000Z","991"
"2023-08-17T21:45:00.000Z","2023-08-17T22:00:00.000Z","991"
"2023-08-17T22:00:00.000Z","2023-08-17T22:15:00.000Z","955"
"2023-08-17T22:15:00.000Z","2023-08-17T22:30:00.000Z","955"
"2023-08-17T22:30:00.000Z","2023-08-17T22:45:00.000Z","969"
"2023-08-17T22:45:00.000Z","2023-08-17T23:00:00.000Z","969"
"2023-08-17T23:00:00.000Z","2023-08-17T23:15:00.000Z","937"
"2023-08-17T23:15:00.000Z","2023-08-17T23:30:00.000Z","937"
"2023-08-17T23:30:00.000Z","2023-08-17T23:45:00.000Z","901"
